Country,ISO Code,ID 2021,Latitude,Longitude,BCM 2021,Type
Sudan,SDN,6030,11.461345,28.429628,0.009392901,upstream oil
Nigeria,NGA,6123,4.242619,7.794276,0.009387999,upstream oil
Qatar,QAT,8152,24.892083,51.543357,0.009380015,refinery
Indonesia,IDN,12094,3.262644,117.631078,0.009379575,upstream oil
United States,USA,1296,31.743523,-104.114259,0.009375642,upstream oil
Russian Federation,RUS,8721,60.294628,69.074391,0.009374937,upstream oil
Syria,SYR,7260,35.175183,38.431943,0.009372178,upstream oil
Thailand,THA,11689,8.63005,101.345955,0.009365192,upstream oil
Russian Federation,RUS,12258,51.396754,143.252054,0.009364546,upstream gas
Venezuela,VEN,4234,11.62107,-70.158509,0.009353803,refinery
Uzbekistan,UZB,9920,38.678081,65.667575,0.0093467,upstream oil
Russian Federation,RUS,9133,60.886388,76.872075,0.009345291,upstream oil
Oman,OMN,8563,21.002182,56.534472,0.009335575,upstream oil
Brazil,BRA,4817,-25.570946,-49.355199,0.009328853,refinery
Russian Federation,RUS,8865,60.780542,72.862684,0.009311975,upstream oil
Brazil,BRA,4892,-22.797469,-40.763369,0.009308189,upstream oil
Russian Federation,RUS,6806,51.900978,51.373918,0.009299706,upstream oil
Kazakhstan,KAZ,7125,48.474216,57.676973,0.009297886,upstream oil
Uzbekistan,UZB,9934,38.702617,66.017293,0.009291252,upstream oil
India,IND,10050,29.908397,74.950617,0.00928905,refinery
Russian Federation,RUS,6709,51.514139,46.777933,0.009288874,upstream oil
China,CHN,9725,40.681111,83.628573,0.009286115,upstream oil
Hungary,HUN,5402,47.908406,21.0201,0.009283884,refinery
China,CHN,9646,40.921372,82.862309,0.009283209,upstream oil
United States,USA,1012,48.097879,-102.568074,0.009278278,upstream oil
Oman,OMN,8533,21.463014,56.144321,0.009272759,upstream oil
Colombia,COL,4183,7.380721,-73.457888,0.009270499,upstream oil
Colombia,COL,4550,3.851968,-73.650901,0.009267593,upstream oil
United States,USA,2218,31.74166,-102.634105,0.009254473,upstream oil
United States,USA,841,48.227245,-102.794973,0.009254179,upstream oil
United States,USA,4021,28.155094,-89.104115,0.009253915,upstream oil
Iran,IRN,8290,28.538049,52.7801,0.00923642,upstream oil
Russian Federation,RUS,8735,60.813167,69.602203,0.009230931,upstream oil
Indonesia,IDN,12001,-6.570145,108.180366,0.009223124,upstream oil
Russian Federation,RUS,6748,53.096634,49.891626,0.009221392,opp
Algeria,DZA,5596,27.146619,8.806748,0.009213496,upstream oil
Mexico,MEX,3842,19.566271,-92.217267,0.00920651,upstream oil
Indonesia,IDN,11890,-3.440829,103.482118,0.009199377,upstream oil
United Arab Emirates,ARE,8407,25.329288,55.663752,0.009191276,refinery
Russian Federation,RUS,6648,56.098596,44.165982,0.009183203,refinery
Vietnam,VNM,11744,9.466893,107.954205,0.009179593,upstream oil
Saudi Arabia,SAU,7961,25.656622,49.861888,0.009176775,upstream oil
Russian Federation,RUS,6502,66.542444,57.528015,0.009174838,upstream oil
United States,USA,2718,32.301499,-101.408887,0.009168997,upstream oil
Russian Federation,RUS,6400,59.503937,32.089062,0.009153175,refinery
Canada,CAN,559,49.114326,-103.423089,0.009151209,upstream oil
Iran,IRN,8214,26.604108,52.178141,0.009145925,upstream oil
United Kingdom,GBR,4960,57.583057,-1.83627,0.009143489,refinery
Oman,OMN,8397,22.876625,55.37346,0.009136063,upstream oil
United States,USA,3603,30.319836,-91.224708,0.009133744,refinery
Venezuela,VEN,4267,8.75067,-64.424844,0.009127609,upstream oil
United States,USA,736,48.100863,-102.931317,0.009119214,upstream oil
Australia,AUS,12455,-27.69125,140.099859,0.0091176,upstream oil
Nigeria,NGA,5998,5.545762,6.68292,0.009116249,upstream oil
Ghana,GHA,5051,4.980846,-2.530286,0.009105066,upstream oil
China,CHN,9640,40.802347,82.797847,0.009100751,upstream oil
China,CHN,9653,40.634492,82.906557,0.009099958,upstream oil
Russian Federation,RUS,9385,63.222851,80.085548,0.00909215,upstream oil
Russian Federation,RUS,7083,56.46677,56.846997,0.009087689,upstream oil
Russian Federation,RUS,6761,51.773917,50.438916,0.009064471,upstream gas
Nigeria,NGA,5915,5.436114,5.142044,0.009063561,upstream oil
Indonesia,IDN,11915,-3.9002,103.995784,0.009058835,upstream oil
United States,USA,905,47.672223,-102.724018,0.009058835,upstream oil
Turkmenistan,TKM,8308,39.400048,53.171368,0.009047681,upstream oil
Russian Federation,RUS,8725,59.697071,69.120461,0.009045391,upstream oil
Russian Federation,RUS,8653,61.041308,64.909308,0.009045039,upstream oil
Algeria,DZA,5526,31.630858,6.133883,0.009044745,upstream oil
United Kingdom,GBR,5090,57.756389,1.80346,0.00904002,upstream oil
Turkmenistan,TKM,6873,41.519774,52.622007,0.009037143,upstream oil
United States,USA,591,48.017852,-103.324688,0.009029805,upstream oil
Kazakhstan,KAZ,6737,46.688259,49.515565,0.009010109,upstream oil
United Kingdom,GBR,5203,56.697294,2.33803,0.009007702,upstream oil
United States,USA,1560,31.969483,-103.766239,0.009006234,upstream oil
Canada,CAN,309,55.40258,-113.724938,0.009005618,upstream oil
United States,USA,15,70.281432,-148.662055,0.00900415,upstream oil
Ecuador,ECU,4451,-0.686215,-77.147218,0.008996812,upstream oil
Russian Federation,RUS,8715,58.259383,68.483464,0.008996313,opp
Canada,CAN,176,54.492135,-118.58667,0.008995785,upstream oil
Russian Federation,RUS,9263,62.13269,77.621925,0.008993231,upstream oil
United States,USA,626,47.760512,-103.215874,0.008989063,upstream oil
Nigeria,NGA,6098,4.892509,7.119892,0.008978173,upstream oil
Congo,COG,6270,-4.944784,11.69384,0.008978055,upstream oil
Russian Federation,RUS,6778,53.062398,50.846205,0.008966608,upstream oil
United States,USA,2380,32.631833,-102.02918,0.008949554,upstream oil
United States,USA,1722,32.138408,-103.615842,0.008946648,upstream oil
United States,USA,2454,35.536184,-101.895615,0.008941658,upstream oil
Malaysia,MYS,12040,3.568187,112.829353,0.008936756,upstream oil
United Arab Emirates,ARE,8369,23.294186,54.240993,0.008931707,upstream oil
Mexico,MEX,3785,17.89374,-93.208864,0.008920758,upstream oil
United States,USA,879,48.052272,-102.756757,0.00890981,upstream oil
Ukraine,UKR,6584,50.06006,35.631771,0.008885447,upstream oil
Russian Federation,RUS,6962,56.701327,53.930799,0.008873353,opp
Argentina,ARG,4699,-38.747192,-68.577788,0.00887212,upstream oil
Pakistan,PAK,10035,33.141008,73.156179,0.008868539,upstream oil
Angola,AGO,6337,-6.485781,12.48953,0.00886713,upstream oil
United Arab Emirates,ARE,8406,24.980019,55.619088,0.008854303,upstream oil
Canada,CAN,114,55.412916,-119.838477,0.008851456,upstream oil
Brazil,BRA,4912,-22.547429,-40.066852,0.008849519,upstream oil
United Kingdom,GBR,5062,59.58794,1.057066,0.008844734,upstream oil
India,IND,10777,27.729464,95.620729,0.008844059,upstream oil
Russian Federation,RUS,10539,61.357872,112.779149,0.008838394,upstream oil
Oman,OMN,8501,18.710148,55.343134,0.008836721,upstream oil
Canada,CAN,258,54.714222,-116.253272,0.008828355,upstream oil
Russian Federation,RUS,8703,70.454849,68.296437,0.008819901,upstream gas
Nigeria,NGA,6009,5.354445,6.84105,0.008813473,upstream oil
Syria,SYR,7299,36.983784,41.613505,0.008810274,upstream oil
Azerbaijan,AZE,6752,40.410084,49.915411,0.008806869,refinery
Ecuador,ECU,4503,-0.188455,-76.825094,0.008803992,upstream oil
Australia,AUS,12472,-22.949004,148.595663,0.008802583,upstream oil
Saudi Arabia,SAU,7704,24.451847,48.365014,0.008798298,upstream oil
Russian Federation,RUS,9157,66.050075,76.997386,0.00879363,upstream gas
United States,USA,645,47.721812,-103.152182,0.008783416,upstream oil
Saudi-Kuwaiti Neutral Zone,SAUKWTNZ,7621,28.614023,47.884884,0.008780187,upstream oil
United States,USA,1048,47.559838,-102.496163,0.008774698,upstream oil
Russian Federation,RUS,6960,56.152675,53.919279,0.008762281,upstream oil
China,CHN,10854,29.258962,104.961818,0.008752683,upstream oil
China,CHN,9726,40.937273,83.631929,0.008735101,upstream oil
Ecuador,ECU,4482,-0.420749,-76.869292,0.008734103,upstream oil
United States,USA,3075,28.45861,-98.442269,0.00872785,upstream oil
Oman,OMN,8559,19.350706,56.490135,0.008723565,upstream oil
Saudi Arabia,SAU,8016,24.741584,50.230142,0.008723359,upstream oil
Equatorial Guinea,GNQ,6173,3.785882,8.714779,0.00872016,Other ex LNG
Venezuela,VEN,4348,9.603607,-63.583607,0.008712557,upstream oil
China,CHN,10782,39.79188,97.88656,0.008712029,upstream oil
Russian Federation,RUS,8750,61.005581,70.256119,0.008708565,upstream oil
Russian Federation,RUS,6650,50.067165,44.23446,0.008691599,upstream oil
United States,USA,2421,31.952513,-101.957199,0.008689897,upstream oil
Russian Federation,RUS,9086,61.026276,76.404263,0.008688723,upstream oil
United States,USA,1524,32.003313,-103.827504,0.008685465,upstream oil
Nigeria,NGA,6006,5.007704,6.811532,0.008685347,upstream oil
United States,USA,659,48.052845,-103.115393,0.008679711,upstream oil
Pakistan,PAK,9970,28.609397,68.63204,0.008672872,upstream oil
United States,USA,2967,28.533871,-99.038629,0.008672813,upstream oil
United States,USA,1272,31.716585,-104.155351,0.00867205,upstream oil
Netherlands,NLD,5219,51.342051,3.777054,0.008670583,refinery
China,CHN,12296,39.967119,120.826573,0.00866797,upstream oil
United States,USA,2462,32.455489,-101.878987,0.008652677,upstream oil
Germany,DEU,5282,51.602893,7.021897,0.008651855,refinery
United States,USA,669,47.444718,-103.090407,0.008634655,upstream oil
United States,USA,766,47.664059,-102.908338,0.008632248,upstream oil
United States,USA,2065,31.644048,-103.152291,0.00863125,upstream oil
Indonesia,IDN,12068,-1.43188,116.913194,0.008623911,upstream oil
Sudan,SDN,6034,10.923145,28.566908,0.008615839,upstream oil
United States,USA,845,48.285825,-102.791721,0.008607973,upstream oil
Russian Federation,RUS,6477,64.795157,57.041057,0.008605008,upstream oil
Russian Federation,RUS,9273,65.089044,77.82228,0.008598462,gpp
United States,USA,740,47.790701,-102.926854,0.008596437,upstream oil
Belarus,BLR,5432,55.485501,28.599637,0.008575332,refinery
United States,USA,969,48.094018,-102.64029,0.008573953,upstream oil
United States,USA,689,47.729691,-103.027762,0.008573277,upstream oil
Pakistan,PAK,10001,30.169499,70.92888,0.008564501,refinery
Egypt,EGY,5824,30.306189,26.04199,0.008563297,upstream oil
United States,USA,2715,32.396635,-101.405615,0.008556458,upstream oil
United States,USA,3084,28.594372,-98.381153,0.008542486,upstream oil
Russian Federation,RUS,9262,66.543071,77.607333,0.008539815,upstream gas
Belgium,BEL,5226,50.548783,4.215189,0.008537144,refinery
Syria,SYR,7289,36.461826,41.26722,0.008535764,upstream oil
United States,USA,2042,31.43175,-103.219601,0.008529512,upstream oil
Russian Federation,RUS,6506,66.0653,57.817576,0.008525315,upstream oil
Russian Federation,RUS,8948,62.115526,74.636127,0.008522467,upstream oil
India,IND,10730,26.05871,93.893444,0.00852097,upstream oil
Colombia,COL,4153,9.878855,-74.626169,0.00849922,upstream oil
Venezuela,VEN,4356,9.699228,-63.562816,0.008498662,upstream oil
Ecuador,ECU,4484,-0.483513,-76.865613,0.008489592,upstream oil
Brazil,BRA,4869,-25.491924,-42.781662,0.008487273,upstream oil
Russian Federation,RUS,6994,55.376972,54.573116,0.008482107,upstream oil
United States,USA,3616,27.292471,-90.967701,0.008480962,upstream oil
Saudi Arabia,SAU,8012,24.762139,50.191721,0.008469955,upstream oil
United States,USA,8,70.32142,-149.608272,0.008467812,upstream oil
Russian Federation,RUS,6810,52.545563,51.399836,0.008467783,upstream oil
Algeria,DZA,5493,31.893774,5.919385,0.00846018,upstream oil
United States,USA,3384,27.821968,-97.205353,0.008450699,refinery
Iraq,IRQ,7429,35.677864,45.016188,0.008448879,upstream oil
Yemen,YEM,8474,15.381749,46.808795,0.008441365,upstream oil
China,CHN,11621,38.120247,119.492213,0.008440367,upstream oil
Brazil,BRA,4921,-21.237053,-39.955814,0.008430094,upstream oil
Algeria,DZA,5494,31.464198,5.938742,0.008429888,upstream oil
United States,USA,1638,31.593923,-103.683672,0.008429184,upstream oil
United States,USA,1510,31.910901,-103.84138,0.008428685,upstream oil
Gabon,GAB,6174,-1.272694,8.726847,0.008427569,upstream oil
United States,USA,1479,31.724246,-103.882976,0.0084271,upstream oil
United States,USA,2839,32.940506,-99.997598,0.008424516,upstream oil
United Kingdom,GBR,5064,58.05797,1.079326,0.008414419,upstream oil
Algeria,DZA,5027,35.82949,-0.304908,0.008413216,refinery
United States,USA,7,70.402281,-149.814782,0.008399508,upstream oil
Tunisia,TUN,5686,34.888122,10.550237,0.00837717,upstream oil
China,CHN,9617,40.744351,82.668366,0.008372679,upstream oil
Russian Federation,RUS,6871,52.704347,52.566271,0.008372004,upstream oil
Sweden,SWE,5129,58.084287,11.827445,0.00836763,refinery
United Kingdom,GBR,5170,57.083237,0.886874,0.008363022,upstream oil
Syria,SYR,7250,34.880499,37.906289,0.008354333,upstream oil
Turkmenistan,TKM,8318,39.529654,53.406608,0.008343003,upstream oil
Canada,CAN,335,57.340834,-111.745975,0.008340097,upstream oil
Russian Federation,RUS,8723,60.309799,69.111701,0.008334696,upstream oil
Russian Federation,RUS,6858,54.128627,52.352705,0.008304639,midstream
United States,USA,2961,28.47707,-99.084216,0.008301322,upstream oil
Russian Federation,RUS,10448,57.966523,107.310541,0.008292134,upstream gas
Indonesia,IDN,11898,-3.539106,103.651597,0.008288553,upstream oil
United States,USA,2916,28.231972,-99.337031,0.008273143,upstream oil
Saudi Arabia,SAU,7470,24.953554,47.064516,0.008270149,upstream oil
United Kingdom,GBR,5085,60.628646,1.651702,0.008268681,upstream oil
Iran,IRN,7860,31.905655,49.336921,0.008264132,upstream oil
United Arab Emirates,ARE,8351,24.510041,54.018889,0.008257175,upstream oil
Saudi Arabia,SAU,7804,24.828371,49.199254,0.008253594,upstream oil
Australia,AUS,12466,-23.332503,148.297938,0.008253095,upstream oil
Venezuela,VEN,4409,9.774707,-63.250825,0.00825016,upstream oil
Ukraine,UKR,6557,50.453542,34.181159,0.008247753,upstream oil
Russian Federation,RUS,8873,60.505282,73.014203,0.008239857,upstream oil
United States,USA,2219,32.133397,-102.613769,0.008237861,upstream oil
United States,USA,1503,31.899571,-103.847149,0.008236481,upstream oil
China,CHN,9740,40.981771,83.95335,0.008232313,upstream oil
Norway,NOR,5096,58.367661,1.91306,0.008231227,upstream oil
Argentina,ARG,4710,-38.341827,-68.422816,0.008229994,upstream oil
United Kingdom,GBR,4980,56.00633,-3.679267,0.008226208,refinery
Russian Federation,RUS,8883,62.331885,73.475938,0.008215993,upstream oil
Iran,IRN,7944,28.511799,49.72071,0.008213645,upstream oil
United States,USA,2183,32.558131,-102.727214,0.008208214,upstream oil
Iran,IRN,8181,26.767453,51.978429,0.008195181,upstream oil
United States,USA,2633,32.516201,-101.593374,0.008192833,upstream oil
Indonesia,IDN,11978,-6.082453,107.044244,0.008189957,upstream oil
Kazakhstan,KAZ,9570,52.376436,76.918679,0.008189223,refinery
Russian Federation,RUS,8935,62.434566,74.339142,0.008187315,upstream oil
United States,USA,913,47.646217,-102.71742,0.008185612,upstream oil
Malaysia,MYS,11826,5.643019,115.888502,0.008185055,upstream oil
Canada,CAN,312,52.35854,-113.703417,0.008177687,upstream oil
United States,USA,1966,32.174229,-103.369036,0.008136622,upstream oil
Russian Federation,RUS,7128,55.973363,57.957911,0.008126613,upstream oil
China,CHN,11637,38.071451,119.773587,0.00812585,upstream oil
United States,USA,916,48.141325,-102.705888,0.008124529,upstream oil
China,CHN,9621,40.77414,82.68221,0.008119539,upstream oil
Russian Federation,RUS,6655,48.472194,44.651027,0.008118012,opp
Sudan,SDN,6028,11.343915,28.265157,0.008107034,upstream oil
Russian Federation,RUS,9161,61.264896,77.014038,0.008101751,upstream oil
India,IND,10754,27.378966,95.197013,0.008092769,upstream oil
United States,USA,3157,28.912868,-98.027447,0.008088836,upstream oil
Russian Federation,RUS,6666,51.442019,44.923875,0.008086605,upstream oil
Russian Federation,RUS,9365,58.98104,79.779181,0.008081439,upstream oil
Colombia,COL,4539,2.277522,-75.555465,0.00806729,upstream oil
France,FRA,5255,43.382441,5.012938,0.008061361,refinery
United States,USA,1577,31.959267,-103.737352,0.008059776,upstream oil
Turkmenistan,TKM,8280,39.472755,52.714481,0.008052761,upstream oil
United States,USA,494,47.922544,-103.779772,0.0080419,upstream oil
United States,USA,488,46.121331,-103.834841,0.008041108,upstream oil
Angola,AGO,6338,-6.320384,12.536852,0.008039699,upstream oil
Brazil,BRA,4772,-2.743783,-58.184663,0.008037879,upstream oil
Russian Federation,RUS,10421,58.105708,106.594826,0.008036323,upstream oil
United States,USA,720,47.62869,-102.963029,0.008035765,upstream oil
United States,USA,3206,28.997524,-97.878602,0.008031245,upstream oil
Russian Federation,RUS,6986,56.030257,54.262078,0.008029308,upstream oil
Belarus,BLR,5434,51.89397,29.299491,0.008025374,refinery
United Kingdom,GBR,5071,58.477836,1.266541,0.008024288,upstream oil
China,CHN,11783,21.047344,109.084617,0.008020854,upstream oil
Russian Federation,RUS,9333,61.494878,79.297317,0.008015629,upstream oil
United States,USA,1656,31.334096,-103.667841,0.00801513,upstream oil
Ukraine,UKR,6580,49.96977,35.261482,0.008013839,upstream oil
Russian Federation,RUS,9017,64.448879,75.617083,0.008011725,upstream oil
Iran,IRN,8234,26.688236,52.285376,0.008003741,upstream oil
Ukraine,UKR,6585,49.990516,35.712327,0.007998223,upstream oil
Yemen,YEM,8471,15.091531,46.730239,0.007983077,upstream oil
Brazil,BRA,4898,-22.465912,-40.469514,0.007974564,upstream oil
United States,USA,3525,29.877089,-94.912929,0.007969516,refinery
Australia,AUS,12115,-20.832058,116.680962,0.007967079,upstream oil
India,IND,10746,27.3679,94.896183,0.007956336,upstream oil
Russian Federation,RUS,9114,61.120409,76.754255,0.007943832,upstream oil
Indonesia,IDN,12015,-7.034893,111.746786,0.00794345,upstream oil
United States,USA,873,48.163887,-102.759384,0.007940456,upstream oil
Iran,IRN,8053,30.569619,50.495074,0.007939517,upstream oil
Canada,CAN,1131,49.852892,-101.301899,0.007934791,upstream oil
Iraq,IRQ,7489,31.008805,47.320558,0.007928598,upstream oil
Indonesia,IDN,12416,-1.515681,122.266788,0.007926484,upstream oil
United States,USA,96,38.003904,-121.934133,0.007903325,upstream oil
Iraq,IRQ,7559,30.504764,47.616578,0.00790218,upstream oil
United States,USA,16,70.252537,-148.567734,0.007899714,upstream oil
Nigeria,NGA,6106,4.468913,7.19645,0.007899127,upstream oil
Russian Federation,RUS,8961,62.361867,74.790385,0.007888296,refinery
Ecuador,ECU,4491,-0.222802,-76.84705,0.007878727,upstream oil
Argentina,ARG,4627,-37.896068,-69.267943,0.007872269,upstream oil
Russian Federation,RUS,8741,59.534859,70.059095,0.007868453,midstream
Indonesia,IDN,11922,-3.382893,104.066414,0.00786631,upstream oil
Norway,NOR,5095,58.367877,1.902761,0.007863669,upstream oil
Russian Federation,RUS,10550,61.796314,113.112955,0.007860587,upstream gas
China,CHN,11009,38.842051,108.43611,0.007859912,upstream oil
Venezuela,VEN,4406,9.844013,-63.317848,0.007848523,upstream oil
Romania,ROU,5438,44.52358,29.565091,0.007848288,upstream oil
Thailand,THA,11682,12.744726,101.166262,0.007847671,refinery
United States,USA,1937,31.74855,-103.412093,0.007837809,upstream oil
Brazil,BRA,4867,-25.545104,-42.840477,0.007837046,upstream oil
Mexico,MEX,3809,18.229621,-93.090748,0.007835255,upstream oil
United States,USA,1471,31.914803,-103.88427,0.007834169,upstream oil
Canada,CAN,228,54.635915,-117.243328,0.007833406,upstream oil
United States,USA,1226,32.84956,-104.392796,0.007833318,refinery
Brazil,BRA,4916,-22.428495,-40.029051,0.007815706,upstream oil
Australia,AUS,12102,-29.462609,115.140837,0.00781371,upstream oil
Bahrain,BHR,8087,26.114343,50.610492,0.007811362,refinery
Bahrain,BHR,8066,26.063423,50.548483,0.007807663,upstream oil
Russian Federation,RUS,8632,67.660082,60.504238,0.007807546,upstream oil
Russian Federation,RUS,6475,61.024008,56.963846,0.007806636,upstream oil
France,FRA,5254,43.380642,5.000758,0.00780555,refinery
Iran,IRN,8235,27.900639,52.286697,0.007803554,upstream oil
United States,USA,3648,27.196378,-90.027889,0.007795364,upstream oil
Libya,LBY,5774,29.553091,21.154142,0.007795041,upstream oil
Argentina,ARG,4702,-38.042309,-68.527707,0.007791225,upstream oil
Oman,OMN,8571,21.670403,56.639217,0.007784239,upstream oil
United States,USA,2714,35.513666,-101.409022,0.007783535,upstream oil
Algeria,DZA,5475,32.07196,5.354267,0.007782155,upstream oil
India,IND,10762,27.352954,95.31837,0.007780159,upstream oil
United States,USA,729,47.788809,-102.953092,0.007778545,upstream oil
Russian Federation,RUS,9053,64.618524,76.02094,0.007772263,upstream gas
Russian Federation,RUS,7059,56.723954,56.216374,0.007769446,upstream oil
Syria,SYR,7295,37.085867,41.569025,0.007764074,upstream oil
Russian Federation,RUS,6770,51.910355,50.690552,0.007761726,upstream oil
Iraq,IRQ,7427,33.3925,44.842482,0.007759201,upstream oil
Tunisia,TUN,5696,34.310305,11.411322,0.007759113,upstream oil
Australia,AUS,12505,-23.759251,151.190487,0.007751482,lng
Iraq,IRQ,7375,35.675632,43.862762,0.007751071,upstream oil
Yemen,YEM,8472,15.307426,46.778123,0.007748722,upstream oil
Iraq,IRQ,7553,30.504482,47.608348,0.007747548,upstream oil
United States,USA,3190,28.795542,-97.92307,0.007734222,upstream oil
United States,USA,1820,32.333457,-103.527369,0.007731698,upstream oil
Russian Federation,RUS,8977,62.171126,75.427214,0.007731639,upstream oil
Oman,OMN,8592,21.293576,57.09806,0.007731199,upstream oil
Russian Federation,RUS,9383,63.223538,80.072978,0.007729467,upstream oil
United States,USA,786,47.600696,-102.885669,0.007725827,upstream oil
Russian Federation,RUS,6680,49.617165,45.36715,0.007717461,upstream oil
India,IND,10761,27.324112,95.27692,0.007696092,upstream oil
Syria,SYR,7290,36.45202,41.265718,0.007694273,upstream oil
Algeria,DZA,5666,27.710898,9.884826,0.007687345,upstream oil
Qatar,QAT,8149,25.9176,51.540147,0.007686876,lng
Saudi Arabia,SAU,7819,28.384157,49.235994,0.007686817,upstream oil
United Kingdom,GBR,5171,57.082465,0.896483,0.007682326,upstream oil
Vietnam,VNM,11742,9.555135,107.828425,0.007681709,upstream oil
Saudi Arabia,SAU,7258,23.966565,38.269926,0.007678657,refinery
Russian Federation,RUS,6746,53.039855,49.863802,0.007669088,midstream
United States,USA,1557,32.106266,-103.769306,0.007663863,upstream oil
Russian Federation,RUS,6697,51.813954,45.864161,0.007663305,upstream oil
Mexico,MEX,3724,18.510806,-96.105503,0.007656495,upstream oil
Russian Federation,RUS,7023,54.743023,55.350177,0.007650801,upstream oil
Argentina,ARG,4661,-38.052041,-68.853517,0.007649539,upstream oil
China,CHN,12322,29.071027,124.914055,0.00764901,upstream oil
Democratic Republic of the Congo,COD,6333,-5.908219,12.399241,0.007644637,upstream oil
United States,USA,3618,30.076936,-90.916636,0.007641496,opp
United States,USA,1737,32.059418,-103.603635,0.007633835,upstream oil
Indonesia,IDN,11836,0.623292,100.997449,0.007623121,upstream oil
Indonesia,IDN,11893,-1.175847,103.490954,0.007614227,upstream oil
United States,USA,4054,38.194746,-87.99018,0.007611115,upstream oil
Nigeria,NGA,6063,4.420057,6.517138,0.007605685,upstream oil
Russian Federation,RUS,6672,50.812247,45.186031,0.007604482,upstream oil
United States,USA,1044,47.933237,-102.499993,0.007602016,upstream oil
Tunisia,TUN,5591,33.365132,8.548607,0.007597554,upstream oil
Russian Federation,RUS,9302,60.801098,78.536882,0.007590715,upstream oil
Indonesia,IDN,12067,-1.247719,116.817883,0.007585285,refinery
United States,USA,683,48.111237,-103.046518,0.007583171,upstream oil
United States,USA,1123,47.357109,-101.835679,0.007576156,upstream oil
Russian Federation,RUS,8845,61.169488,72.616676,0.00757554,midstream
United States,USA,1909,30.950742,-103.447172,0.007572722,upstream oil
Saudi Arabia,SAU,7232,28.162058,34.872426,0.007572281,upstream oil
Iran,IRN,8238,26.764811,52.307285,0.007567027,upstream oil
United States,USA,907,48.04706,-102.719346,0.007562448,upstream oil
Indonesia,IDN,11852,0.727411,101.47373,0.007560746,upstream oil
Russian Federation,RUS,8827,60.952098,72.400149,0.007560129,upstream oil
United States,USA,910,47.529064,-102.71652,0.007558603,upstream oil
Nigeria,NGA,6108,4.842663,7.254801,0.007549709,upstream oil
India,IND,10028,23.44714,72.474322,0.007545394,upstream oil
Indonesia,IDN,11878,-2.519168,103.388184,0.007545159,upstream oil
Russian Federation,RUS,7052,53.410333,55.901894,0.007541842,refinery
United States,USA,2986,28.637289,-98.93396,0.007525728,upstream oil
Russian Federation,RUS,6711,51.412867,47.238993,0.007525493,upstream gas
United States,USA,3432,30.714736,-96.696877,0.007522176,upstream oil
Russian Federation,RUS,10367,60.440189,97.575658,0.007521002,upstream oil
United States,USA,2485,31.479722,-101.834439,0.007514309,upstream oil
United States,USA,3575,30.177362,-93.32214,0.007511257,refinery
Syria,SYR,7300,37.09944,41.624356,0.007510934,upstream oil
Russian Federation,RUS,9324,60.875313,79.040858,0.007505004,upstream oil
Iraq,IRQ,7547,30.402671,47.589135,0.007499545,upstream oil
Kuwait,KWT,7667,29.062079,48.116987,0.007495553,refinery
India,IND,10184,13.003235,74.851298,0.007495259,refinery
Kazakhstan,KAZ,7094,48.534197,57.222336,0.007491032,upstream oil
United States,USA,1458,31.970779,-103.908086,0.007490299,upstream oil
China,CHN,12323,28.5127,125.007982,0.007489741,upstream oil
Cameroon,CMR,6151,4.19936,8.443572,0.007487774,upstream oil
United States,USA,2151,33.117661,-102.938133,0.007486042,upstream oil
United Arab Emirates,ARE,8391,22.782206,54.728495,0.007475534,upstream oil
United States,USA,3981,40.632275,-74.210377,0.007462736,refinery
Kazakhstan,KAZ,7103,48.2673,57.352356,0.007447414,upstream oil
United States,USA,500,48.401074,-103.67086,0.007444567,upstream oil
Iran,IRN,7897,34.006952,49.455476,0.007442189,refinery
Iran,IRN,8236,27.887928,52.309663,0.007438637,upstream oil
Malaysia,MYS,11874,3.972901,103.375109,0.007435585,refinery
Russian Federation,RUS,10442,57.988009,106.884382,0.00741853,upstream oil
Canada,CAN,218,54.505576,-117.669522,0.007417767,upstream oil
Ecuador,ECU,4499,-0.201859,-76.831856,0.007406936,upstream oil
Saudi Arabia,SAU,7825,25.258604,49.246029,0.007396105,upstream oil
Algeria,DZA,5574,30.221468,7.802573,0.007394578,upstream oil
Indonesia,IDN,11921,-3.382524,104.043155,0.007390909,upstream oil
Kuwait,KWT,7605,29.751502,47.78478,0.007383542,upstream oil
Indonesia,IDN,11860,-1.270415,103.15875,0.007378875,upstream oil
Russian Federation,RUS,10608,55.288321,106.090307,0.007377201,upstream gas
Argentina,ARG,4674,-38.292744,-68.717853,0.007372945,upstream oil
Canada,CAN,379,51.402619,-109.302512,0.007364227,upstream oil
United States,USA,4032,31.834556,-88.704276,0.007360353,upstream oil
United States,USA,904,48.02187,-102.722202,0.00735278,upstream oil
Argentina,ARG,4761,-52.521139,-68.280746,0.007351341,upstream oil
Argentina,ARG,4737,-38.746564,-62.301449,0.007346087,refinery
Russian Federation,RUS,8912,61.722975,73.898164,0.007345882,upstream oil
Brunei,BRN,12060,4.616702,114.342569,0.007342624,refinery
Russian Federation,RUS,10324,60.415412,96.551795,0.007340921,upstream oil
Colombia,COL,4226,6.852925,-71.272641,0.007340481,upstream oil
Venezuela,VEN,4417,8.347152,-62.851422,0.007336225,upstream oil
Russian Federation,RUS,6434,57.918504,56.111357,0.00733599,refinery
Japan,JPN,12360,33.272379,131.690941,0.007335051,refinery
